business_id,business_name,business_address,business_latitude,business_longitude,business_location,inspection_date,inspection_score,violation_id,violation_description,risk_category
816,B & J QUARTER POUNDER BURGERS,6202 03rd St,37.722374,-122.395841,POINT (-122.395841 37.722374),2018-11-27,88,816_20181127_103131,Moderate risk vermin infestation,Moderate Risk
25161,Westin St Francis - Main Kitchen,335 Powell St 2nd Floor,37.7877,-122.408345,POINT (-122.408345 37.7877),2019-06-10,96,25161_20190610_103143,Inadequate warewashing facilities or equipment,Low Risk
2638,SF BAGEL CO. (KATZ BAGELS),3147 16th St,37.764814,-122.423089,POINT (-122.423089 37.764814),2018-08-30,86,2638_20180830_103156,Permit license or inspection report not posted,Low Risk
102,Akiko's Sushi Bar,542A Mason St,37.788484,-122.410045,POINT (-122.410045 37.788484),2018-03-02,86,102_20180302_103147,Inadequate ventilation or lighting,Low Risk
27350,18th Street Commissary,3334 18th St,37.761965,-122.417948,POINT (-122.417948 37.761965),2019-06-27,75,27350_20190627_103133,Foods not protected from contamination,Moderate Risk
3429,"Safeway Stores, Inc. #1206",350 Bay St,37.805758,-122.412774,POINT (-122.412774 37.805758),2017-11-21,92,3429_20171121_103154,Unclean or degraded floors walls or ceilings,Low Risk
25167,Glaze Donuts,4499 Mission St A,37.726402,-122.433476,POINT (-122.433476 37.726402),2016-12-08,92,25167_20161208_103120,Moderate risk food holding temperature,Moderate Risk
3256,"Connection, The",5740 MISSION St,37.709737,-122.45007,POINT (-122.45007 37.709737),2016-10-05,87,3256_20161005_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
63169,Grand Coffee,2663 Mission St,37.754383,-122.418616,POINT (-122.418616 37.754383),2016-12-30,81,63169_20161230_103157,Food safety certificate or food handler card not available,Low Risk
1692,Plouf,40 Belden Pl,37.791318,-122.403757,POINT (-122.403757 37.791318),2018-10-30,88,1692_20181030_103133,Foods not protected from contamination,Moderate Risk
23273,Mike Market,2200 SILVER Ave,37.736484,-122.398418,POINT (-122.398418 37.736484),2017-12-18,96,23273_20171218_103131,Moderate risk vermin infestation,Moderate Risk
34858,The Mary Elizabeth Inn,1040 Bush St,37.789518,-122.414409,POINT (-122.414409 37.789518),2017-04-24,92,34858_20170424_103131,Moderate risk vermin infestation,Moderate Risk
1021,LA SANTANECA DE LA MISSION,2815 MISSION St,37.751885,-122.418406,POINT (-122.418406 37.751885),2017-09-12,90,1021_20170912_103120,Moderate risk food holding temperature,Moderate Risk
639,Swan Oyster Depot,1517 Polk St,37.790734,-122.420783,POINT (-122.420783 37.790734),2019-09-17,94,639_20190917_103125,Noncompliance with shell fish tags or display,Moderate Risk
7243,CASA LUCAS #3,4555 MISSION St,37.725432,-122.434216,POINT (-122.434216 37.725432),2019-02-20,75,7243_20190220_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
7489,GAS & SHOP,599 South Van Ness Ave,37.763803,-122.417326,POINT (-122.417326 37.763803),2017-11-14,86,7489_20171114_103154,Unclean or degraded floors walls or ceilings,Low Risk
12970,LA COCINA,2948 FOLSOM STREET,37.750134,-122.413935,POINT (-122.413935 37.750134),2019-09-25,96,12970_20190925_103131,Moderate risk vermin infestation,Moderate Risk
628,EL BURRITO EXPRESS #2,1812 DIVISADERO St,37.786407,-122.440057,POINT (-122.440057 37.786407),2018-05-04,74,628_20180504_103148,No thermometers or uncalibrated thermometers,Low Risk
1345,Cordon Bleu,1574 California St,37.790683,-122.420264,POINT (-122.420264 37.790683),2018-06-26,80,1345_20180626_103147,Inadequate ventilation or lighting,Low Risk
1347,CREPES ON COLE,100 CARL St,37.765778,-122.450184,POINT (-122.450184 37.765778),2019-05-07,88,1347_20190507_103120,Moderate risk food holding temperature,Moderate Risk
4502,LA LOMA PRODUCE #7,2695 San Bruno Ave,37.727739,-122.403579,POINT (-122.403579 37.727739),2016-11-02,82,4502_20161102_103161,Low risk vermin infestation,Low Risk
2523,VENICE PIZZA AND RESTAURANT,5228 MISSION St,37.715315,-122.442007,POINT (-122.442007 37.715315),2017-08-02,88,2523_20170802_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk
1757,Dar Bar Pakistani/Indian Cusine,1412 Polk St,37.789784,-122.420455,POINT (-122.420455 37.789784),2019-04-16,81,1757_20190416_103139,Improper food storage,Low Risk
2293,GOLD MIRROR ITALIAN RESTAURANT,800 TARAVAL,37.743118,-122.474802,POINT (-122.474802 37.743118),2018-06-05,96,2293_20180605_103133,Foods not protected from contamination,Moderate Risk
61856,Yoppi Yogurt,101 California St,37.793424,-122.398168,POINT (-122.398168 37.793424),2018-05-23,94,61856_20180523_103150,Improper or defective plumbing,Low Risk
2426,BOOGALOOS,3296 22nd St,37.755357,-122.420652,POINT (-122.420652 37.755357),2019-05-09,83,2426_20190509_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
34611,Napoleon Super Bakery Corp,1049 Stockton St,37.795594,-122.408204,POINT (-122.408204 37.795594),2017-08-01,81,34611_20170801_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
5998,CENTRO LATINO DE SAN FRANCISCO,1656 15th St,37.766618,-122.421263,POINT (-122.421263 37.766618),2018-04-09,86,5998_20180409_103154,Unclean or degraded floors walls or ceilings,Low Risk
62779,SF Third Street Shell,551 03rd St,37.780739,-122.395015,POINT (-122.395015 37.780739),2018-06-14,84,62779_20180614_103142,Unclean nonfood contact surfaces,Low Risk
39176,Crave,2164 Polk St,37.796748,-122.421897,POINT (-122.421897 37.796748),2017-12-19,79,39176_20171219_103133,Foods not protected from contamination,Moderate Risk
1912,Cafe Bakery,1345 Noriega St,37.754114,-122.47833,POINT (-122.47833 37.754114),2018-03-14,88,1912_20180314_103161,Low risk vermin infestation,Low Risk
5926,"SAN FRANCISCO SCHOOL, THE",300 GAVEN St,37.732518,-122.411648,POINT (-122.411648 37.732518),2018-10-18,93,5926_20181018_103112,No hot water or running water,High Risk
36614,Poesia,4072 18th St,37.760959,-122.434302,POINT (-122.434302 37.760959),2018-07-25,83,36614_20180725_103133,Foods not protected from contamination,Moderate Risk
470,Franchino,347 Columbus Ave,37.798427,-122.407507,POINT (-122.407507 37.798427),2018-05-23,92,470_20180523_103156,Permit license or inspection report not posted,Low Risk
2252,Niji Japanese Grille,50 Post St Space #53,37.789064,-122.402861,POINT (-122.402861 37.789064),2019-07-15,96,2252_20190715_103142,Unclean nonfood contact surfaces,Low Risk
3056,MASON DINER,320 Mason St,37.786458,-122.409677,POINT (-122.409677 37.786458),2017-02-17,92,3056_20170217_103154,Unclean or degraded floors walls or ceilings,Low Risk
2428,LA GALLINITA,2989 24th St,37.752634,-122.411658,POINT (-122.411658 37.752634),2017-07-24,84,2428_20170724_103127,Noncompliance with HAACP plan or variance,Moderate Risk
59422,Aveline / The European,490 Geary St,37.787008,-122.411304,POINT (-122.411304 37.787008),2017-11-27,96,59422_20171127_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
6564,HWA LEI MARKET,2970 A 16th St,37.774722,-122.406761,POINT (-122.406761 37.774722),2018-05-22,82,6564_20180522_103154,Unclean or degraded floors walls or ceilings,Low Risk
40216,Kuishinbo,22 Peace Plaza #535,37.785018,-122.429587,POINT (-122.429587 37.785018),2018-07-17,75,40216_20180717_103132,Improper thawing methods,Moderate Risk
7761,LELENITA'S CAKES,3743 MISSION St,37.736628,-122.424163,POINT (-122.424163 37.736628),2018-01-03,90,7761_20180103_103142,Unclean nonfood contact surfaces,Low Risk
1352,LA TORTILLA,495 Castro St B,37.760954,-122.434935,POINT (-122.434935 37.760954),2016-11-29,86,1352_20161129_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
7655,H&W Market,801 HAYES St,37.77598,-122.429577,POINT (-122.429577 37.77598),2018-09-20,94,7655_20180920_103157,Food safety certificate or food handler card not available,Low Risk
63713,Superb Garden Grocery,2433 Noriega St,37.753603,-122.489688,POINT (-122.489688 37.753603),2017-12-15,96,63713_20171215_103139,Improper food storage,Low Risk
95,VEGA PIZZERIA,419 CORTLAND Ave,37.739207,-122.417447,POINT (-122.417447 37.739207),2019-08-12,85,95_20190812_103114,High risk vermin infestation,High Risk
1352,LA TORTILLA,495 Castro St B,37.760954,-122.434935,POINT (-122.434935 37.760954),2018-06-20,74,1352_20180620_103177,Non service animal,Low Risk
5215,San Francisco Rescue Mission Cafe,226 Jones St,37.783274,-122.412392,POINT (-122.412392 37.783274),2017-09-22,98,5215_20170922_103161,Low risk vermin infestation,Low Risk
1249,KABABAYAN FAST FOOD,2706 MISSION St,37.753691,-122.418657,POINT (-122.418657 37.753691),2018-05-15,74,1249_20180515_103144,Unapproved or unmaintained equipment or utensils,Low Risk
2638,SF BAGEL CO. (KATZ BAGELS),3147 16th St,37.764814,-122.423089,POINT (-122.423089 37.764814),2019-07-17,81,2638_20190717_103142,Unclean nonfood contact surfaces,Low Risk
24572,S & T Hong Kong Seafood,2588 Noriega St,37.753608,-122.491313,POINT (-122.491313 37.753608),2019-07-16,69,24572_20190716_103154,Unclean or degraded floors walls or ceilings,Low Risk
2942,Whole Foods Market,1765 CALIFORNIA St,37.790193,-122.423437,POINT (-122.423437 37.790193),2019-01-11,88,2942_20190111_103154,Unclean or degraded floors walls or ceilings,Low Risk
64057,Ragazza,311 DIVISADERO St,37.772473,-122.437324,POINT (-122.437324 37.772473),2018-06-18,92,64057_20180618_103120,Moderate risk food holding temperature,Moderate Risk
62462,Gateway Croissants,390 GOLDEN GATE Ave,37.781518,-122.416982,POINT (-122.416982 37.781518),2017-10-23,73,62462_20171023_103150,Improper or defective plumbing,Low Risk
1262,NORTH BEACH PIZZA,800 STANYAN St,37.767286,-122.453075,POINT (-122.453075 37.767286),2017-12-15,90,1262_20171215_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
854,Firenze By Night,1421 Stockton St,37.798914,-122.408885,POINT (-122.408885 37.798914),2018-08-16,92,854_20180816_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
4483,NOE BAGEL,3933 24th St,37.751493,-122.430439,POINT (-122.430439 37.751493),2017-12-01,90,4483_20171201_103141,Improper food labeling or menu misrepresentation,Low Risk
34458,Ayola,327 Kearny St,37.791185,-122.404144,POINT (-122.404144 37.791185),2019-02-04,84,34458_20190204_103133,Foods not protected from contamination,Moderate Risk
2659,HUNAN CHEF,525 CORTLAND Ave,37.739048,-122.416019,POINT (-122.416019 37.739048),2017-03-06,79,2659_20170306_103157,Food safety certificate or food handler card not available,Low Risk
1203,TAWAN'S THAI FOOD,4403 GEARY Blvd,37.780834,-122.46659,POINT (-122.46659 37.780834),2017-08-03,77,1203_20170803_103120,Moderate risk food holding temperature,Moderate Risk
2749,TAQUERIA CANCUN,3211 MISSION St,37.745433,-122.419945,POINT (-122.419945 37.745433),2016-11-28,94,2749_20161128_103131,Moderate risk vermin infestation,Moderate Risk
27680,Blue Sky Restaurant,1504 Powell St,37.798547,-122.410437,POINT (-122.410437 37.798547),2017-05-02,84,27680_20170502_103131,Moderate risk vermin infestation,Moderate Risk
58628,Players,Pier 39  Space L-11,37.80824,-122.410189,POINT (-122.410189 37.80824),2018-08-13,94,58628_20180813_103145,Improper storage of equipment utensils or linens,Low Risk
7095,ABE'S MARKET,378 FILLMORE St,37.772822,-122.430498,POINT (-122.430498 37.772822),2018-12-10,94,7095_20181210_103144,Unapproved or unmaintained equipment or utensils,Low Risk
4555,UNITED LIQUORS & DELI,2401 CHESTNUT St,37.799934,-122.442977,POINT (-122.442977 37.799934),2017-11-28,94,4555_20171128_103161,Low risk vermin infestation,Low Risk
63897,Bob's Donuts and Pastries,1621 Polk St,37.791914,-122.420984,POINT (-122.420984 37.791914),2019-07-10,88,63897_20190710_103131,Moderate risk vermin infestation,Moderate Risk
3331,HARVEY'S,500 CASTRO St,37.760698,-122.435015,POINT (-122.435015 37.760698),2018-10-15,94,3331_20181015_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
62462,Gateway Croissants,390 GOLDEN GATE Ave,37.781518,-122.416982,POINT (-122.416982 37.781518),2019-06-12,83,62462_20190612_103142,Unclean nonfood contact surfaces,Low Risk
3895,Cable Car Restaurant,1040 Columbus Ave,37.803984,-122.415453,POINT (-122.415453 37.803984),2019-04-22,84,3895_20190422_103156,Permit license or inspection report not posted,Low Risk
3072,"HOTEL UTAH SALOON, THE",500 04th St,37.779522,-122.398104,POINT (-122.398104 37.779522),2017-01-12,92,3072_20170112_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
972,"MING TAI WUN TUN NOODLE, INC.",2455 NORIEGA St,37.753614,-122.490219,POINT (-122.490219 37.753614),2016-11-09,83,972_20161109_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
3211,PHO HUYNH HIEP II,1833 IRVING St,37.763503,-122.477748,POINT (-122.477748 37.763503),2017-09-12,85,3211_20170912_103143,Inadequate warewashing facilities or equipment,Low Risk
1632,SWEET CHINITO,3100 MISSION St,37.748164,-122.418241,POINT (-122.418241 37.748164),2017-03-14,94,1632_20170314_103154,Unclean or degraded floors walls or ceilings,Low Risk
33700,Casa Guadalupe #3,2999 MISSION,37.749194,-122.418116,POINT (-122.418116 37.749194),2016-10-18,94,33700_20161018_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk
38330,Carlin's Corner,298 Valencia St,37.768168,-122.42225,POINT (-122.42225 37.768168),2018-06-25,94,38330_20180625_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
4716,MICHAELIS WINE & SPIRITS,2198 UNION St,37.797138,-122.435334,POINT (-122.435334 37.797138),2017-09-25,88,4716_20170925_103161,Low risk vermin infestation,Low Risk
39667,Peet's Coffee & Tea,595 Market St  Suite #143,37.789437,-122.401111,POINT (-122.401111 37.789437),2019-05-01,89,39667_20190501_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
34839,Brenda's French Soul Food,652 B Polk St,37.782672,-122.419026,POINT (-122.419026 37.782672),2019-06-11,90,34839_20190611_103120,Moderate risk food holding temperature,Moderate Risk
4037,EDINBURGH CASTLE PUB,950 GEARY St,37.786059,-122.418952,POINT (-122.418952 37.786059),2017-05-05,90,4037_20170505_103156,Permit license or inspection report not posted,Low Risk
10332,Harvest Urban Market,191 08th St,37.776384,-122.411684,POINT (-122.411684 37.776384),2017-10-02,79,10332_20171002_103130,Inadequate sewage or wastewater disposal,Moderate Risk
61351,Don Pisto Restaurants LLC,510 Union St,37.800628,-122.407824,POINT (-122.407824 37.800628),2019-03-18,92,61351_20190318_103150,Improper or defective plumbing,Low Risk
1232,Sunflower Cafe,284 O'Farrell St,37.786316,-122.409371,POINT (-122.409371 37.786316),2019-02-11,88,1232_20190211_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
2788,Sushi Hunter,1701 Powell St,37.800424,-122.410894,POINT (-122.410894 37.800424),2018-06-12,92,2788_20180612_103154,Unclean or degraded floors walls or ceilings,Low Risk
37231,Utopia Cafe,139 Waverly Pl,37.794723,-122.406944,POINT (-122.406944 37.794723),2017-12-06,85,37231_20171206_103131,Moderate risk vermin infestation,Moderate Risk
2356,TAQUERIA EL FAROLITO,2779 MISSION St,37.752634,-122.418486,POINT (-122.418486 37.752634),2017-11-27,85,2356_20171127_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
11416,El Beach Burrito,3914 Judah St,37.760851,-122.503998,POINT (-122.503998 37.760851),2019-09-11,92,11416_20190911_103145,Improper storage of equipment utensils or linens,Low Risk
37732,The Salvation Army,240 Turk St,37.782938,-122.413133,POINT (-122.413133 37.782938),2017-08-30,90,37732_20170830_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
2808,NEW EMMY'S RESTAURANT,1923 OCEAN Ave,37.725404,-122.462776,POINT (-122.462776 37.725404),2017-06-21,81,2808_20170621_103162,Other low risk violation,Low Risk
4917,LA VICTORIA BAKERY,2937 24th St,37.752373,-122.410876,POINT (-122.410876 37.752373),2018-06-05,69,4917_20180605_103133,Foods not protected from contamination,Moderate Risk
4622,Hing Lung Company,1261 Stockton St,37.797465,-122.408605,POINT (-122.408605 37.797465),2017-11-15,86,4622_20171115_103139,Improper food storage,Low Risk
5925,ARCHBISHOP RIORDAN HIGH SCHOOL CAFE,175 PHELAN,37.727337,-122.45245,POINT (-122.45245 37.727337),2017-01-31,90,5925_20170131_103130,Inadequate sewage or wastewater disposal,Moderate Risk
3571,CITY CLUB,"155 Sansome St, 10th Floor",37.791714,-122.400835,POINT (-122.400835 37.791714),2019-04-09,88,3571_20190409_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
2032,QUEEN ANNE HOTEL,1590 SUTTER St,37.786988,-122.426464,POINT (-122.426464 37.786988),2019-07-11,92,2032_20190711_103131,Moderate risk vermin infestation,Moderate Risk
61953,Allstars Donuts & Burgers,290 GOLDEN GATE Ave,37.781697,-122.415334,POINT (-122.415334 37.781697),2017-12-04,94,61953_20171204_103139,Improper food storage,Low Risk
18079,Joe's coffee Shop,6134 Geary Blvd,37.780408,-122.485383,POINT (-122.485383 37.780408),2017-02-01,94,18079_20170201_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
3861,CINCO DE MAYO TAQUERIA & GROCERY,2426 SAN BRUNO Ave,37.731788,-122.405381,POINT (-122.405381 37.731788),2017-11-06,83,3861_20171106_103105,Improper cooling methods,High Risk
63576,Angkor Borei Restaurant,3471 MISSION St,37.741333,-122.422603,POINT (-122.422603 37.741333),2016-12-20,94,63576_20161220_103142,Unclean nonfood contact surfaces,Low Risk
10332,Harvest Urban Market,191 08th St,37.776384,-122.411684,POINT (-122.411684 37.776384),2019-07-16,82,10332_20190716_103114,High risk vermin infestation,High Risk
2279,Golden Donuts,5401 GEARY Blvd,37.780353,-122.477399,POINT (-122.477399 37.780353),2019-09-13,90,2279_20190913_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
